245047.0000 139346.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 31.0000 -1.0000 -1.0000 1267417.0000 
245048.0000 139346.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 103.0000 -1.0000 -1.0000 1267525.0000 
245049.0000 139279.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -116.0000 -1.0000 -1.0000 1267766.0000 
245050.0000 139318.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -427.0000 -1.0000 -1.0000 1267749.0000 
245051.0000 139349.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -835.0000 -1.0000 -1.0000 1268519.0000 
245052.0000 139215.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -1222.0000 -1.0000 -1.0000 1268833.0000 
245054.0000 139025.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -422.0000 -1.0000 -1.0000 1269636.0000 
245055.0000 139098.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 470.0000 -1.0000 -1.0000 1267413.0000 
245056.0000 139480.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 590.0000 -1.0000 -1.0000 1269131.0000 
245057.0000 139707.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 383.0000 -1.0000 -1.0000 1269163.0000 
245058.0000 139353.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 342.0000 -1.0000 -1.0000 1267159.0000 
245059.0000 139353.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 403.0000 -1.0000 -1.0000 1268361.0000 
245060.7031 138504.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -111.0000 -1.0000 -1.0000 1266924.0000 
245062.0000 139178.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -231.0000 -1.0000 -1.0000 1267770.0000 
245063.0000 140179.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -223.0000 -1.0000 -1.0000 1268670.0000 
245064.0000 140624.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 87.0000 -1.0000 -1.0000 1266483.0000 
245065.0000 140624.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 178.0000 -1.0000 -1.0000 1266530.0000 
245066.0000 140243.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 193.0000 -1.0000 -1.0000 1266312.0000 
245067.0000 139360.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -313.0000 -1.0000 -1.0000 1267342.0000 
245069.0000 139579.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -302.0000 -1.0000 -1.0000 1268244.0000 
245070.0000 139715.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 35.0000 -1.0000 -1.0000 1267642.0000 
245071.0000 139715.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 311.0000 -1.0000 -1.0000 1267126.0000 
245072.0000 139344.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 212.0000 -1.0000 -1.0000 1267270.0000 
245073.0000 138636.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -97.0000 -1.0000 -1.0000 1267148.0000 
245074.0000 138159.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -176.0000 -1.0000 -1.0000 1267970.0000 
245075.9062 138281.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -134.0000 -1.0000 -1.0000 1269695.0000 
245077.0000 138832.0000 -1.0000 0.0000 1532.0000 -1.0000 0.0000 -230.0000 -1.0000 -1.0000 1268158.0000 
245078.0000 139316.0000 -1.0000 0.0000 1532.0000 -1.0000 0.0000 -439.0000 -1.0000 -1.0000 1269703.0000 
245079.0000 139408.0000 -1.0000 0.0000 1532.0000 -1.0000 0.0000 -451.0000 -1.0000 -1.0000 1270699.0000 
245080.0000 139231.0000 -1.0000 0.0000 1532.0000 -1.0000 0.0000 -251.0000 -1.0000 -1.0000 1269808.0000 
245081.0000 139178.0000 -1.0000 0.0000 1532.0000 -1.0000 0.0000 -163.0000 -1.0000 -1.0000 1269780.0000 
245082.4062 139453.0000 -1.0000 0.0000 1532.0000 -1.0000 0.0000 419.0000 -1.0000 -1.0000 1267545.0000 
245084.0000 139823.0000 -1.0000 0.0000 1532.0000 -1.0000 0.0000 590.0000 -1.0000 -1.0000 1268020.0000 
245085.0000 139895.0000 -1.0000 0.0000 1532.0000 -1.0000 0.0000 699.0000 -1.0000 -1.0000 1268383.0000 
245086.0000 139615.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 239.0000 -1.0000 -1.0000 1267294.0000 
245087.0000 139365.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 42.0000 -1.0000 -1.0000 1266893.0000 
245088.0000 139365.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -13.0000 -1.0000 -1.0000 1267311.0000 
245089.0000 139501.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 227.0000 -1.0000 -1.0000 1266625.0000 
245090.9062 140058.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 143.0000 -1.0000 -1.0000 1265779.0000 
245092.0000 139773.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -82.0000 -1.0000 -1.0000 1266244.0000 
245093.0000 139773.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -16.0000 -1.0000 -1.0000 1266106.0000 
245094.0000 139300.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 42.0000 -1.0000 -1.0000 1267431.0000 
245095.0000 139058.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 147.0000 -1.0000 -1.0000 1268600.0000 
245096.0000 139138.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -5.0000 -1.0000 -1.0000 1267648.0000 
245097.0000 139284.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -197.0000 -1.0000 -1.0000 1268158.0000 
245099.0000 139272.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -413.0000 -1.0000 -1.0000 1269127.0000 
245100.0000 139157.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -205.0000 -1.0000 -1.0000 1269070.0000 
245101.0000 139115.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -42.0000 -1.0000 -1.0000 1268309.0000 
245102.0000 139184.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -250.0000 -1.0000 -1.0000 1268139.0000 
245103.0000 139249.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -336.0000 -1.0000 -1.0000 1269176.0000 
245104.0000 139234.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -473.0000 -1.0000 -1.0000 1268095.0000 
245105.7969 139207.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -86.0000 -1.0000 -1.0000 1269548.0000 
245107.0000 139261.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -84.0000 -1.0000 -1.0000 1269310.0000 
245108.0000 139369.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -195.0000 -1.0000 -1.0000 1267530.0000 
245109.0000 139414.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -167.0000 -1.0000 -1.0000 1268596.0000 
245110.0000 139356.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -242.0000 -1.0000 -1.0000 1267881.0000 
245111.0000 139356.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -16.0000 -1.0000 -1.0000 1265358.0000 
245112.4062 139353.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 182.0000 -1.0000 -1.0000 1267047.0000 
245114.0000 139506.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 285.0000 -1.0000 -1.0000 1265537.0000 
245115.0000 139607.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 95.0000 -1.0000 -1.0000 1267650.0000 
245116.0000 139607.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -22.0000 -1.0000 -1.0000 1268007.0000 
245117.0000 139553.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 139.0000 -1.0000 -1.0000 1266273.0000 
245118.0000 139405.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 16.0000 -1.0000 -1.0000 1266496.0000 
245119.0000 139302.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -58.0000 -1.0000 -1.0000 1266566.0000 
245120.9062 139355.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 153.0000 -1.0000 -1.0000 1268239.0000 
245122.0000 139355.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 83.0000 -1.0000 -1.0000 1268411.0000 
245123.0000 139370.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -52.0000 -1.0000 -1.0000 1268966.0000 
245124.0000 139352.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 142.0000 -1.0000 -1.0000 1268013.0000 
245125.0000 139350.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 175.0000 -1.0000 -1.0000 1269352.0000 
245126.0000 139374.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -71.0000 -1.0000 -1.0000 1269476.0000 
245127.5000 139376.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -330.0000 -1.0000 -1.0000 1269445.0000 
245129.0000 139326.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -87.0000 -1.0000 -1.0000 1269471.0000 
245130.0000 139263.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 234.0000 -1.0000 -1.0000 1268035.0000 
245131.0000 139256.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 48.0000 -1.0000 -1.0000 1268395.0000 
245132.0000 139311.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -133.0000 -1.0000 -1.0000 1268207.0000 
245133.0000 139311.0000 -1.0000 0.0000 1530.0000 -1.0000 0.0000 -155.0000 -1.0000 -1.0000 1266146.0000 
245134.2031 139378.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -77.0000 -1.0000 -1.0000 1267565.0000 
245136.0000 139336.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -100.0000 -1.0000 -1.0000 1268041.0000 
245137.0000 139316.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -552.0000 -1.0000 -1.0000 1267475.0000 
245138.0000 139372.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -628.0000 -1.0000 -1.0000 1268224.0000 
245139.0000 139372.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -569.0000 -1.0000 -1.0000 1268311.0000 
245140.0000 139460.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 -124.0000 -1.0000 -1.0000 1266965.0000 
245141.0000 139479.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 170.0000 -1.0000 -1.0000 1267600.0000 
245142.9062 139279.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 530.0000 -1.0000 -1.0000 1266307.0000 
245144.0000 139279.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 526.0000 -1.0000 -1.0000 1267925.0000 
245145.0000 139255.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 394.0000 -1.0000 -1.0000 1267772.0000 
245146.0000 139325.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 147.0000 -1.0000 -1.0000 1267514.0000 
245147.0000 139382.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 29.0000 -1.0000 -1.0000 1268369.0000 
245148.0000 139353.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 113.0000 -1.0000 -1.0000 1269297.0000 
245149.2969 139292.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 334.0000 -1.0000 -1.0000 1268473.0000 
245151.0000 139287.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 439.0000 -1.0000 -1.0000 1268266.0000 
245152.0000 139342.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 579.0000 -1.0000 -1.0000 1267570.0000 
245153.0000 139367.0000 -1.0000 0.0000 1528.0000 -1.0000 0.0000 502.0000 -1.0000 -1.0000 1267939.0000 
245154.0000 139314.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 429.0000 -1.0000 -1.0000 1268116.0000 
245155.0000 139248.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -54.0000 -1.0000 -1.0000 1267451.0000 
245156.0000 139248.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -183.0000 -1.0000 -1.0000 1267072.0000 
245157.7969 139334.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -115.0000 -1.0000 -1.0000 1266823.0000 
245159.0000 139415.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -137.0000 -1.0000 -1.0000 1268023.0000 
245160.0000 139437.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -287.0000 -1.0000 -1.0000 1267411.0000 
245161.0000 139400.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -450.0000 -1.0000 -1.0000 1266627.0000 
245162.0000 139400.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -232.0000 -1.0000 -1.0000 1266659.0000 
245163.0000 139340.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 100.0000 -1.0000 -1.0000 1266954.0000 
245164.0000 139308.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 267.0000 -1.0000 -1.0000 1266839.0000 
245166.0000 139345.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 0.0000 -1.0000 -1.0000 1266390.0000 
245167.0000 139345.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 101.0000 -1.0000 -1.0000 1268032.0000 
245168.0000 139381.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 154.0000 -1.0000 -1.0000 1267654.0000 
245169.0000 139391.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 190.0000 -1.0000 -1.0000 1268851.0000 
245170.0000 139393.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 169.0000 -1.0000 -1.0000 1269356.0000 
245171.0000 139407.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -162.0000 -1.0000 -1.0000 1267592.0000 
245172.7031 139423.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -470.0000 -1.0000 -1.0000 1268575.0000 
245174.0000 139409.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -560.0000 -1.0000 -1.0000 1267901.0000 
245175.0000 139370.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -460.0000 -1.0000 -1.0000 1268273.0000 
245176.0000 139337.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -239.0000 -1.0000 -1.0000 1268061.0000 
245177.0000 139327.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -296.0000 -1.0000 -1.0000 1267839.0000 
245178.0000 139327.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -445.0000 -1.0000 -1.0000 1267620.0000 
245179.2969 139323.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -563.0000 -1.0000 -1.0000 1266505.0000 
245181.0000 139321.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -330.0000 -1.0000 -1.0000 1266946.0000 
245182.0000 139337.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -98.0000 -1.0000 -1.0000 1267048.0000 
245183.0000 139362.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 31.0000 -1.0000 -1.0000 1266893.0000 
245184.0000 139362.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -30.0000 -1.0000 -1.0000 1267242.0000 
245185.0000 139374.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -6.0000 -1.0000 -1.0000 1266935.0000 
245186.0000 139361.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 13.0000 -1.0000 -1.0000 1267077.0000 
245188.0000 139307.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 197.0000 -1.0000 -1.0000 1266809.0000 
245189.0000 139306.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -111.0000 -1.0000 -1.0000 1267546.0000 
245190.0000 139306.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -606.0000 -1.0000 -1.0000 1267367.0000 
245191.0000 139329.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -538.0000 -1.0000 -1.0000 1268658.0000 
245192.0000 139358.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -293.0000 -1.0000 -1.0000 1268441.0000 
245193.0000 139375.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 220.0000 -1.0000 -1.0000 1267434.0000 
245194.7031 139379.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 271.0000 -1.0000 -1.0000 1267249.0000 
245196.0000 139382.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -318.0000 -1.0000 -1.0000 1266395.0000 
245197.0000 139387.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -706.0000 -1.0000 -1.0000 1267082.0000 
245198.0000 139373.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -832.0000 -1.0000 -1.0000 1267573.0000 
245199.0000 139326.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -762.0000 -1.0000 -1.0000 1267633.0000 
245200.0000 139271.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 -446.0000 -1.0000 -1.0000 1268252.0000 
245201.1094 139265.0000 -1.0000 0.0000 1529.0000 -1.0000 0.0000 44.0000 -1.0000 -1.0000 1267278.0000 
245203.0000 139330.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 256.0000 -1.0000 -1.0000 1266122.0000 
245204.0000 139405.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 488.0000 -1.0000 -1.0000 1265918.0000 
245205.0000 139414.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 653.0000 -1.0000 -1.0000 1266608.0000 
245206.0000 139358.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 527.0000 -1.0000 -1.0000 1265560.0000 
245207.0000 139358.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 523.0000 -1.0000 -1.0000 1266650.0000 
245208.0000 139316.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 428.0000 -1.0000 -1.0000 1267028.0000 
245209.5000 139398.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -139.0000 -1.0000 -1.0000 1267677.0000 
245211.0000 139385.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -112.0000 -1.0000 -1.0000 1268289.0000 
245212.0000 139309.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -56.0000 -1.0000 -1.0000 1267545.0000 
245213.0000 139309.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -15.0000 -1.0000 -1.0000 1268027.0000 
245214.0000 139266.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 96.0000 -1.0000 -1.0000 1268387.0000 
245215.0000 139318.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 226.0000 -1.0000 -1.0000 1268123.0000 
245216.0000 139398.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 112.0000 -1.0000 -1.0000 1267458.0000 
245218.0000 139403.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -379.0000 -1.0000 -1.0000 1267352.0000 
245219.0000 139327.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -269.0000 -1.0000 -1.0000 1267844.0000 
245220.0000 139267.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -229.0000 -1.0000 -1.0000 1267538.0000 
245221.0000 139289.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -465.0000 -1.0000 -1.0000 1267864.0000 
245222.0000 139339.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -673.0000 -1.0000 -1.0000 1268713.0000 
245223.0000 139351.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -750.0000 -1.0000 -1.0000 1268148.0000 
245224.6094 139338.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -520.0000 -1.0000 -1.0000 1266108.0000 
245226.0000 139371.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -365.0000 -1.0000 -1.0000 1266748.0000 
245227.0000 139448.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -129.0000 -1.0000 -1.0000 1265592.0000 
245228.0000 139495.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 45.0000 -1.0000 -1.0000 1264885.0000 
245229.0000 139467.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -49.0000 -1.0000 -1.0000 1266161.0000 
245230.0000 139467.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -167.0000 -1.0000 -1.0000 1265854.0000 
245231.2031 139373.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -431.0000 -1.0000 -1.0000 1267769.0000 
245233.0000 139373.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -486.0000 -1.0000 -1.0000 1268114.0000 
245234.0000 139371.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -263.0000 -1.0000 -1.0000 1267074.0000 
245235.0000 139371.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -267.0000 -1.0000 -1.0000 1267854.0000 
245236.0000 139348.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -295.0000 -1.0000 -1.0000 1267467.0000 
245237.0000 139330.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -439.0000 -1.0000 -1.0000 1268151.0000 
245238.0000 139343.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -324.0000 -1.0000 -1.0000 1269357.0000 
245240.0000 139413.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -56.0000 -1.0000 -1.0000 1268300.0000 
245241.0000 139413.0000 -1.0000 0.0000 1527.0000 -1.0000 0.0000 -92.0000 -1.0000 -1.0000 1268902.0000 
245242.0000 139375.0000 -1.0000 0.0000 1526.0000 -1.0000 0.0000 -209.0000 -1.0000 -1.0000 1268585.0000 
245243.0000 139285.0000 -1.0000 0.0000 1526.0000 -1.0000 0.0000 -717.0000 -1.0000 -1.0000 1267589.0000 
245244.0000 139228.0000 -1.0000 0.0000 1526.0000 -1.0000 0.0000 -748.0000 -1.0000 -1.0000 1267659.0000 
245245.0000 139263.0000 -1.0000 0.0000 1526.0000 -1.0000 0.0000 -751.0000 -1.0000 -1.0000 1267245.0000 
245246.5000 139343.0000 -1.0000 0.0000 1526.0000 -1.0000 0.0000 -530.0000 -1.0000 -1.0000 1267485.0000 
245248.0000 139367.0000 -1.0000 0.0000 1526.0000 -1.0000 0.0000 -449.0000 -1.0000 -1.0000 1267710.0000 
245249.0000 139314.0000 -1.0000 0.0000 1526.0000 -1.0000 0.0000 -463.0000 -1.0000 -1.0000 1267464.0000 
